1,22.65,32.45,31.75
2,22.31,32.35,31.63
3,22.24,32.39,31.65
4,22.20,32.29,31.46
5,22.21,32.39,31.51
6,22.27,32.25,31.35
7,22.21,32.10,31.16
8,22.15,31.98,31.06
9,22.18,32.22,31.19
10,21.78,32.00,30.87
11,21.63,31.86,30.61
12,21.37,31.67,30.23
13,21.45,31.67,30.16
14,20.70,31.34,29.73
15,20.67,31.17,29.56
16,20.75,31.03,29.29
17,21.08,31.12,29.23
18,20.91,31.14,29.13
19,20.80,31.22,29.21
20,20.78,31.14,29.27
21,20.99,31.33,29.35
22,21.11,31.25,29.50
23,21.05,31.27,29.53
24,21.30,31.20,29.66
25,21.35,31.28,29.84
26,21.15,31.19,29.73
27,21.39,31.21,29.72
28,21.44,31.19,29.76
29,21.47,31.27,29.80
30,21.45,31.14,29.84
31,21.35,31.13,29.83
32,21.45,31.09,29.76
33,21.48,31.10,29.77
34,21.44,31.03,29.76
35,21.43,31.00,29.82
36,21.45,30.96,29.84
37,21.57,31.03,29.97
38,21.49,31.02,29.97
39,21.52,31.06,29.93
40,21.55,31.02,30.00
41,21.67,31.15,30.02
42,21.63,31.15,30.04
43,21.65,31.23,30.07
44,21.66,31.15,30.03
45,21.78,31.26,30.07
46,21.84,31.19,29.97
47,21.82,31.27,29.91
48,21.77,31.23,29.81
49,21.81,31.27,29.88
50,21.80,31.19,29.85
51,21.82,31.20,29.78
52,21.83,31.18,29.81
53,21.86,31.21,29.79
54,21.84,31.13,29.67
55,21.81,31.17,29.72
56,21.77,31.08,29.77
57,21.95,31.16,29.90
58,21.99,31.07,29.75
59,21.90,31.07,29.71
60,21.89,31.05,29.77
61,21.99,31.14,29.96
62,21.88,30.93,29.73
63,22.00,31.06,29.81
64,21.99,30.95,29.88
65,22.04,31.00,29.95
66,21.97,30.95,29.84
67,22.04,30.98,29.86
68,22.00,30.84,29.83
69,22.17,30.94,30.08
70,22.11,30.91,29.89
71,22.21,31.00,29.95
72,22.22,30.86,29.95
73,22.31,30.99,30.08
74,22.19,30.99,29.89
75,22.20,30.92,29.89
76,22.20,30.82,29.86
77,22.20,30.86,29.99
78,22.22,30.78,29.92
79,22.20,30.79,29.85
80,22.13,30.63,29.84
81,22.30,30.85,30.04
82,22.27,30.76,29.90
83,22.18,30.77,29.90
84,22.20,30.63,29.92
85,22.26,30.72,30.01
86,22.13,30.57,29.82
87,22.15,30.68,29.96
88,22.09,30.55,29.85
89,22.14,30.61,30.03
90,22.11,30.59,29.99
91,22.15,30.58,29.96
92,22.05,30.50,29.87
93,22.27,30.64,30.06
94,22.18,30.45,29.92
95,22.17,30.49,29.95
96,22.08,30.43,29.92
97,22.24,30.57,30.05
98,22.30,30.57,29.91
99,22.23,30.58,29.88
100,22.28,30.49,29.82
101,22.37,30.68,30.04
102,22.27,30.54,29.97
103,22.25,30.59,29.92
104,22.24,30.52,29.86
105,22.34,30.68,30.05
106,22.31,30.57,30.04
107,22.36,30.55,30.08
108,22.33,30.47,30.09
109,22.42,30.61,30.26
110,22.31,30.54,30.16
111,22.36,30.62,30.14
112,22.33,30.55,30.13
113,22.47,30.69,30.27
114,22.58,30.64,30.19
115,22.55,30.68,30.22
116,22.49,30.57,30.18
117,22.62,30.69,30.36
118,22.61,30.64,30.19
119,22.62,30.76,30.22
120,22.53,30.65,30.16
121,22.71,30.78,30.31
122,22.65,30.70,30.17
123,22.75,30.78,30.43
124,22.66,30.69,30.35
125,22.79,30.82,30.46
126,22.73,30.68,30.40
127,22.71,30.72,30.53
128,22.65,30.68,30.49
129,22.83,30.76,30.57
130,22.81,30.68,30.41
131,22.80,30.78,30.34
132,22.71,30.75,30.32
133,22.83,30.88,30.42
134,22.76,30.65,30.39
135,22.64,30.67,30.33
136,22.61,30.60,30.29
137,22.75,30.75,30.46
138,22.75,30.57,30.30
139,22.68,30.59,30.28
140,22.73,30.51,30.31
141,22.85,30.72,30.45
142,22.76,30.57,30.30
143,22.71,30.60,30.32
144,22.70,30.47,30.21
145,22.86,30.65,30.34
146,22.83,30.45,30.13
147,22.86,30.52,30.19
148,22.77,30.36,30.15
149,22.89,30.47,30.29
150,22.85,30.37,30.13
151,22.85,30.39,30.18
152,22.89,30.26,30.10
153,22.96,30.43,30.17
154,22.92,30.35,30.08
155,22.93,30.44,30.21
156,22.90,30.32,30.16
157,23.02,30.52,30.26
158,23.01,30.54,30.26
159,22.96,30.58,30.33
160,23.00,30.48,30.21
161,23.25,30.60,30.34
162,23.11,30.57,30.29
163,23.06,30.64,30.25
164,23.14,30.49,30.16
165,23.38,30.63,30.31
166,23.26,30.50,30.29
167,23.31,30.60,30.31
168,23.34,30.48,30.25
169,23.44,30.59,30.41
170,23.19,30.43,30.28
171,23.29,30.52,30.29
172,23.26,30.34,30.12
173,23.44,30.52,30.28
174,23.29,30.38,30.17
175,23.32,30.43,30.23
176,23.26,30.32,30.07
177,23.45,30.52,30.24
178,23.23,30.34,30.09
179,23.33,30.36,30.16
180,23.24,30.29,30.12
181,23.36,30.44,30.21
182,23.23,30.38,30.16
183,23.27,30.31,30.05
184,23.39,30.47,30.19
185,23.34,30.40,30.10
186,23.25,30.41,30.06
187,23.27,30.32,30.00
188,23.45,30.49,30.16
189,23.19,30.26,30.05
190,23.29,30.29,30.02
191,23.21,30.16,29.93
192,23.41,30.31,30.13
193,23.09,30.22,29.92
194,23.27,30.28,29.99
195,23.23,30.19,29.87
196,23.35,30.29,29.94
197,23.13,30.22,29.78
198,23.18,30.25,29.85
199,23.23,30.14,29.75
200,23.48,30.30,29.95
201,23.33,30.14,29.77
202,23.48,30.16,29.81
203,23.36,30.07,29.75
204,23.45,30.20,29.87
205,23.30,30.06,29.69
206,23.29,30.09,29.75
207,23.28,30.07,29.65
208,23.44,30.23,29.83
209,23.13,30.12,29.67
210,23.21,30.17,29.71
211,23.26,30.08,29.64
212,23.43,30.22,29.80
213,23.28,30.10,29.71
214,23.39,30.10,29.81
215,23.34,30.06,29.74
216,23.44,30.18,29.85
217,23.30,30.04,29.62
218,23.28,30.07,29.70
219,23.21,30.02,29.60
220,23.49,30.15,29.73
221,23.37,30.03,29.76
222,23.48,30.10,29.83
223,23.37,30.02,29.75
224,23.44,30.17,29.88
225,23.34,30.10,29.77
226,23.27,30.13,29.79
227,23.22,30.06,29.81
228,23.48,30.17,29.87
229,23.40,30.05,29.86
230,23.46,30.09,29.91
231,23.42,30.07,29.94
232,23.62,30.16,30.05
233,23.63,30.17,29.85
234,23.58,30.19,29.89
235,23.51,30.19,29.92
236,23.69,30.32,30.01
237,23.54,30.23,29.85
238,23.61,30.20,29.86
239,23.50,30.14,29.88
240,23.66,30.27,29.98
241,23.55,30.15,29.84
242,23.48,30.12,29.85
243,23.41,30.07,29.76
244,23.59,30.14,29.86
245,23.44,30.06,29.79
246,23.52,30.13,29.79
247,23.58,30.16,29.86
248,23.76,30.29,30.00
249,23.56,30.17,29.78
250,23.48,30.07,29.69
251,26.44,32.39,32.22
252,25.63,32.28,32.00
253,25.06,32.14,31.75
254,25.12,31.86,31.54
255,25.04,31.97,31.53
256,25.13,31.74,31.19
257,24.92,31.82,31.41
258,25.05,31.52,31.21
259,24.98,31.84,31.40
260,24.64,31.49,31.11
261,24.34,31.36,31.00
262,24.16,31.35,30.87
263,24.53,31.60,31.17
264,24.59,31.25,30.85
265,24.52,31.13,30.91
266,24.41,30.96,30.57
267,24.68,31.34,30.80
268,24.49,30.96,30.43
269,24.40,30.98,30.52
270,24.28,30.92,30.40
271,24.55,30.95,30.51
272,24.39,30.58,30.16
273,24.47,30.77,30.34
274,24.32,30.49,29.97
275,24.41,30.74,30.31
276,24.33,30.55,30.00
277,23.98,30.29,29.86
278,23.92,30.51,30.11
279,24.21,30.26,29.88
280,24.36,30.50,30.17
281,24.35,30.26,29.90
282,24.37,30.41,30.09
283,24.27,30.12,29.75
284,24.40,30.38,30.02
285,24.25,30.13,29.75
286,24.39,30.26,29.86
287,24.16,29.99,29.58
288,24.23,30.22,29.82
289,24.20,30.04,29.59
290,24.06,30.18,29.79
291,23.94,29.91,29.51
292,23.88,30.18,29.70
293,23.58,29.84,29.37
294,23.66,29.95,29.46
295,23.40,29.78,29.23
296,23.37,29.93,29.36
297,23.36,29.66,29.02
298,23.50,29.64,29.09
299,23.33,29.47,28.95
300,23.08,29.67,29.09
